C1										
V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
7,265823604	20,31387066	24,18708718	43,40916956	16,78076628	34,81451663	57,24531145	149,6294725	220,2474513	4,614667213	
9,990507455	13,72558829	25,02112467	33,76268743	5,993130816	34,81451663	83,00570161	94,17855032	193,8177571	6,460534098	
15,43987516	41,72578839	52,5443618	52,25177817	20,37664477	77,87457666	114,4906229	89,77768348	197,2061795	23,07333606	
8,174051554	36,23555308	43,36994942	46,6246636	14,38351396	25,65280172	100,179295	397,8383621	92,84277177	12,9210682	
28,15506646	23,60801185	42,53591193	45,82079009	49,14367269	31,14983067	97,31702947	132,0260051	55,57012617	25,84213639	
38,14557392	74,11817675	105,0887236	95,66094773	81,50657909	163,0785252	483,7228818	710,2999075	126,726995	40,60907147	
25,43038261	30,19629423	59,21666171	44,21304307	44,34916804	35,73068812	194,6340589	209,4812614	52,85938831	64,60534098	
60,85127268	70,27501203	226,0241595	136,6584968	147,4310181	189,6474985	1093,385449	451,5289375	90,80971837	138,4400164	
37,23734597	29,09824717	83,40374888	63,50600732	77,9107006	68,71286176	226,1189802	324,7839726	40,66106793	52,60720623	
30,87975032	36,78457661	93,41219875	57,07501923	32,3629064	91,61714902	168,8736688	142,5880855	60,99160189	69,22000819	
17,25633106	50,51016489	74,22933651	58,68276625	73,11619595	83,3716056	125,9396852	360,8710806	125,3716261	66,45120787	
18,16455901	29,09824717	42,53591193	46,6246636	39,55466338	64,13200431	103,0415606	64,25265582	33,20653881	27,68800328	
16,34810311	40,0787178	100,0844987	84,40671858	57,53405583	71,46137623	188,9095278	345,02796	159,9335339	49,8384059	
38,14557392	52,15723549	54,21243677	75,56410997	55,1368035	62,29966133	137,3887475	280,7753042	99,61961642	53,53013967	
53,58544908	54,35332962	85,07182386	84,40671858	31,16428024	94,36566349	300,5378851	54,57074878	61,66928636	45,22373869	
126,2436851	126,2754122	249,3772092	268,4937524	153,4241489	279,4323045	558,1417867	87,13716338	223,6358736	265,8048315	
113,5284938	60,94161199	105,0887236	169,6173107	82,70520526	134,6772091	357,7831966	99,45959052	77,93371353	68,29707475	
13,62341926	16,47070594	25,02112467	32,15494041	9,589009305	10,99405788	45,79624916	17,60346735	48,11559705	24,91920295	
4,541139752	15,37265888	14,17863731	35,37043445	14,38351396	24,73663023	45,79624916	18,48364072	44,04949026	11,07520131	
9,082279504	12,62754122	27,52323713	36,97818147	19,17801861	16,49108682	74,41890489	15,84312061	84,71055818	26,76506984	
450,4810634	466,1209782	951,6367748	898,7305845	533,3886426	403,1154557	2922,37315	378,474548	973,8325769	595,2920705	
47,22785342	54,90235315	66,72299911	73,15248944	79,10932677	43,06006004	166,0114032	77,45525633	68,44613101	30,45680361	
24,52215466	37,88262367	69,22511157	71,54474242	43,15054187	30,23365917	177,4604655	92,41820358	87,42129605	23,07333606	
37,23734597	29,6472707	41,70187444	73,95636295	45,5477942	72,37754772	28,62265573	88,89751011	98,94193196	20,30453574	
23,61392671	24,15703538	33,36149955	30,54719339	46,74642036	35,73068812	42,93398359	55,45092215	222,2805047	23,99626951	
29,97152236	38,4316472	65,88896162	43,40916956	31,16428024	38,47920259	45,79624916	117,0630579	372,0487715	24,91920295	
75,38291989	125,1773652	137,6161857	178,4599193	297,2592885	82,45543411	157,4246065	238,5269826	447,2717472	41,53200492	
61,75950063	53,80430608	76,73144897	68,32924838	20,37664477	107,1920643	111,6283573	176,9148469	894,5434944	45,22373869	
36,32911802	35,68652955	70,05914906	60,29051327	34,76015873	90,70097752	94,4547639	239,4071559	54,8924417	28,61093672	
39,96202982	30,74531776	52,5443618	49,03628413	9,589009305	74,2098907	17,17359344	146,108779	70,47918441	28,61093672	
75,38291989	120,7851769	110,926986	130,2275087	62,32856048	234,5399015	151,7000754	741,9861487	126,0493106	31,37973705	
34,51266212	35,68652955	50,04224933	89,22995965	23,97252326	110,8567503	31,4849213	215,642475	102,3303543	48,91547246	
20,88924286	26,90215304	48,37417435	80,38735103	13,18488779	70,54520474	31,4849213	167,2329398	25,75200969	22,15040262	
26,33861056	51,60821196	45,0380244	81,19122454	26,36977559	45,80857451	88,73023275	184,8364072	48,79328151	35,99440426	
31,78797827	40,62774133	29,19131211	39,38980201	14,38351396	18,3234298	105,9038262	73,0543895	19,6528495	17,53573541	
16,34810311	26,35312951	43,36994942	37,78205499	29,96565408	52,22177494	117,3528885	63,37248246	31,85116988	23,07333606	
14,53164721	77,41231794	64,22088664	90,03383316	26,36977559	104,4435499	80,14343604	304,5399851	43,37180579	28,61093672	
21,79747081	40,62774133	64,22088664	35,37043445	29,96565408	45,80857451	91,59249833	107,3811508	42,01643686	35,07147082	
14,53164721	25,80410598	27,52323713	10,45035563	25,17114943	22,90428725	48,65851474	87,13716338	25,75200969	28,61093672	
11,80696336	24,70605892	35,86361202	65,91762785	37,15741106	56,80263239	31,4849213	164,5924197	38,62801453	4,614667213	
7,265823604	16,47070594	19,18286224	24,92007882	22,7738971	33,89834514	28,62265573	96,81907042	20,33053396	16,61280197	
36,32911802	29,6472707	70,89318655	74,76023646	67,12306514	46,724746	85,86796718	91,53803021	52,18170384	19,38160229	
12,71519131	9,882423566	13,34459982	20,09683776	19,17801861	24,73663023	40,07171802	99,45959052	30,49580095	27,68800328	
16,34810311	31,84336483	68,39107409	76,36798348	44,34916804	32,98217365	120,2151541	74,81473623	32,52885434	47,06960557	
26,33861056	44,47090605	76,73144897	75,56410997	58,73268199	42,14388855	100,179295	66,01300256	30,49580095	29,53387016	
118,9778615	174,589483	202,6711098	295,8254518	443,4916804	84,28777709	291,9510884	162,832073	126,0493106	86,7557436	
39,96202982	81,25548266	95,08027373	149,5204729	391,9507553	32,98217365	151,7000754	244,6881961	52,18170384	31,37973705	
14,53164721	21,96094126	28,35727462	31,3510669	43,15054187	17,40725831	37,20945245	37,8474548	14,23137377	22,15040262	
10,89873541	32,39238836	41,70187444	37,78205499	51,54092501	21,98811576	100,179295	21,12416082	25,07432522	30,45680361	
29,97152236	24,15703538	50,87628682	38,5859285	46,74642036	53,13794643	71,55663932	29,04572113	26,42969415	44,30080524	
22,70569876	37,88262367	60,88473669	55,46727221	59,93130816	35,73068812	134,5264819	86,25699001	34,56190774	35,99440426	
10,89873541	65,88282378	28,35727462	42,60529605	27,56840175	23,82045874	71,55663932	192,7579675	43,37180579	14,76693508	
10,89873541	7,137305909	9,174412377	11,25422914	33,56153257	0,91617149	45,79624916	18,48364072	39,305699	7,383467541	
8,174051554	12,62754122	20,01689973	13,66584968	20,37664477	7,329371921	11,44906229	19,36381408	15,58674271	12,9210682	
3,632911802	12,07851769	8,340374888	8,038735103	13,18488779	5,497028941	11,44906229	50,16988194	2,710737862	7,383467541	
0,90822795	3,84316472	3,336149955	3,215494041	2,397252326	0	11,44906229	22,88450755	5,421475724	3,69173377	
0,90822795	2,745117657	4,170187444	3,215494041	3,595878489	2,74851447	0	0	0	0,922933443	
0,90822795	0,549023531	2,502112467	2,411620531	0	0	0	4,400866837	0	1,845866885	
0	1,647070594	0	2,411620531	2,397252326	0,91617149	2,862265573	0	0	0,922933443	
0	0,549023531	1,668074978	0,80387351	2,397252326	0	5,724531145	0	0	0	
0,90822795	0,549023531	1,668074978	0,80387351	3,595878489	0	0	0	0	0	
										
H1										
V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	
0,776626975	1,67219296	181,3824708	20,50322721	15,18748485	9,176078513	11,83161285	3,691437282	4,532004469	1,555844104	
0,776626975	0	22,3377427	31,78000218	43,66401894	3,277170897	25,3534561	0,738287456	5,438405362	1,555844104	
6,989642775	3,344385919	15,18966504	44,08193851	49,35932576	17,04128867	37,18506894	1,476574913	7,25120715	3,111688207	
1,941567438	3,344385919	9,82860679	14,35225905	9,492178031	5,243473436	1,690230406	0,738287456	1,812801787	0	
1,164940463	0	8,041587374	18,45290449	3,796871212	5,898907615	8,451152032	1,476574913	0,906400894	0,777922052	
2,718194413	4,180482399	8,935097082	8,201290886	13,28904924	5,898907615	5,070691219	2,953149825	0	0,777922052	
0,776626975	2,508289439	29,48582037	22,55354994	28,47653409	5,243473436	6,760921626	0,738287456	5,438405362	4,667532311	
2,329880925	3,344385919	14,29615533	34,85548626	36,07027652	17,04128867	11,83161285	0	8,157608043	7,779220518	
4,65976185	15,88583312	33,0598592	51,25806803	13,28904924	13,10868359	6,760921626	1,476574913	5,438405362	1,555844104	
14,75591253	19,23021904	227,8449756	70,73613389	140,4842349	48,50212928	87,89198114	11,07431184	32,63043217	15,55844104	
6,601329288	6,688771839	65,2262087	134,2961383	55,05463258	51,123866	38,87529935	7,382874563	17,22161698	7,779220518	
11,64940463	7,524868318	377,0610969	106,6167815	91,1249091	24,25106464	57,46783382	5,906299651	13,59601341	10,89090873	
18,6390474	4,180482399	74,16130578	107,6419429	93,0233447	55,71190525	152,1207366	9,597736932	33,53683307	23,33766155	
5,824702313	8,360964798	411,9079755	233,7367902	170,8592046	95,03795602	125,0770501	11,8125993	20,84722056	14,00259693	
17,47410694	22,57460496	464,6250483	132,2458155	115,804572	38,67061659	84,51152032	15,50403658	29,91122949	19,4480513	
34,1715869	45,14920991	282,3490678	443,8948692	537,2572766	226,1247919	229,8713353	21,41033623	74,32487329	75,45843903	
13,97928555	31,77166623	716,594786	164,0258177	182,2498182	59,64451033	120,0063589	20,67204878	54,38405362	38,11818054	
31,065079	65,21552543	1887,986013	343,4290558	637,8743637	100,9368636	329,5949293	70,13730835	112,3937108	68,45714056	
14,75591253	76,08477966	612,9476598	223,4851766	182,2498182	112,0792447	87,89198114	22,88691115	77,95047686	36,56233644	
12,4260316	49,32969231	362,7649415	222,4600153	242,9997576	98,9705611	77,7505987	10,33602439	57,1032563	22,5597395	
13,20265858	60,19894655	2382,096882	395,7122852	400,5699129	142,2292169	108,174746	18,45718641	60,72885988	19,4480513	
14,36759904	19,23021904	815,7743636	85,08839294	117,7030076	49,81299764	60,84829463	14,02746167	29,0048286	24,11558361	
17,47410694	41,80482399	610,2671307	259,3658243	332,2262311	144,8509537	69,29944667	12,55088676	57,1032563	53,67662158	
36,11315434	25,91899087	663,8777132	153,7742041	180,3513826	158,6150714	202,8276488	10,33602439	35,34963486	34,22857028	
27,18194413	7,524868318	98,2860679	75,86194069	199,3357387	60,95537869	98,03336358	8,859449476	66,16726524	28,00519387	
78,05101099	35,95214863	230,5255047	271,6677606	495,4916932	205,8063324	162,262119	32,48464808	247,447444	161,0298647	
38,83134875	22,57460496	121,5173203	108,6671042	267,6794205	97,00425856	96,34313317	13,28917421	119,644918	56,78830978	
6,2130158	6,688771839	113,4757329	36,90580899	68,34368182	19,66302538	40,56552976	0,738287456	20,84722056	14,78051898	
4,271448363	6,688771839	73,26779607	11,27677497	15,18748485	21,62932792	35,49483854	1,476574913	12,68961251	8,55714257	
9,3195237	10,03315776	88,45746111	26,65419538	24,67966288	20,97389374	37,18506894	6,644587107	19,03441877	18,67012924	
290,0701752	224,9099531	910,4863926	1083,595558	2116,755701	908,4317727	872,1588897	121,8174303	1181,946765	346,1753131	
15,5325395	24,24679792	229,631995	87,13871566	134,788928	72,09775974	92,96267236	21,41033623	72,5120715	38,11818054	
17,08579345	41,80482399	159,9382378	95,34000654	112,0077008	71,44232556	50,70691219	24,36348606	90,64008937	37,34025849	
21,35724181	24,24679792	243,0346406	103,5412974	113,9061364	52,43473436	72,67990748	8,121162019	54,38405362	48,23116721	
12,03771811	10,86925424	293,964694	106,6167815	102,5155227	41,29235331	96,34313317	2,953149825	36,25603575	21,78181745	
18,6390474	42,64092047	321,6634949	179,4032381	159,4685909	85,86187751	256,9150218	9,597736932	25,37922502	25,67142771	
53,58726128	63,54333247	833,6445577	347,5297013	216,4216591	173,6900576	535,8030389	28,05492334	207,5658047	166,4753191	
32,61833295	32,60776271	453,9029318	297,2967946	218,3200947	108,8020738	610,1731767	5,906299651	42,600842	38,11818054	
31,065079	35,95214863	354,7233541	314,7245377	151,8748485	101,5922978	353,258155	5,906299651	32,63043217	29,56103797	
21,35724181	10,86925424	109,0081844	336,2529263	180,3513826	79,30753572	231,5615657	4,429724738	8,157608043	26,44934976	
36,50146783	51,83798175	557,5500579	1206,614922	598,007216	327,0616556	464,8133618	11,8125993	57,1032563	46,67532311	
23,29880925	12,5414472	226,0579562	417,2406738	273,3747273	114,7009814	131,8379717	5,906299651	21,75362145	21,78181745	
13,59097206	19,23021904	301,1127717	326,0013127	146,1795417	99,62599528	101,4138244	8,859449476	22,66002234	12,44675283	
22,52218228	27,59118383	456,5834609	305,4980855	148,0779773	100,9368636	245,0834089	6,644587107	32,63043217	21,0038954	
24,8520632	10,03315776	57,18462132	120,9690406	49,35932576	48,50212928	267,0564042	17,71889895	29,0048286	10,11298667	
15,5325395	10,86925424	323,4505144	85,08839294	83,53116667	25,561933	131,8379717	2,214862369	31,72403128	16,33636309	
19,80398786	29,26337679	115,2627524	347,5297013	252,4919356	114,7009814	123,3868197	8,121162019	29,91122949	34,22857028	
14,36759904	25,08289439	44,67548541	160,9503336	195,5388674	60,95537869	81,13105951	3,691437282	29,91122949	26,44934976	
8,931210213	19,23021904	54,5040922	137,3716223	89,22647349	38,67061659	60,84829463	3,691437282	18,12801787	67,67921851	
11,64940463	29,26337679	109,9016941	118,9187178	68,34368182	56,36733943	37,18506894	53,89498431	53,47765273	10,11298667	
8,542896725	55,18236767	58,97164074	101,4909747	94,92178031	34,08257733	16,90230406	36,91437282	30,81763039	11,66883078	
17,47410694	11,70535072	89,35097082	134,2961383	165,1638977	70,78689138	76,06036829	14,76574913	45,32004469	26,44934976	
6,989642775	30,93556975	70,58726695	88,16387702	26,57809849	58,33364197	21,97299528	6,644587107	14,5024143	16,33636309	
17,08579345	44,31311343	69,69375724	118,9187178	138,5857993	57,67820779	87,89198114	7,382874563	38,06883754	36,56233644	
24,07543623	18,39412256	91,13799023	132,2458155	187,945125	70,1314572	74,37013788	6,644587107	78,85687775	39,67402464	
61,74184452	63,54333247	580,7813103	353,6806694	351,2105871	245,1323831	270,436865	73,09045817	309,0827048	369,5129746	
29,51182505	26,75508735	417,2690337	313,6993764	155,6717197	157,9596373	202,8276488	40,6058101	193,0633904	248,1571345	
6,601329288	15,04973664	108,1146747	112,7677497	47,46089016	48,50212928	27,0436865	6,644587107	29,91122949	33,45064823	
13,20265858	10,86925424	43,7819757	24,60387266	36,07027652	31,46084061	47,32645138	1,476574913	25,37922502	35,78441438	
9,3195237	28,42728031	73,26779607	85,08839294	96,82021592	66,19885213	59,15806423	5,906299651	28,09842771	24,89350566	
20,19230135	33,44385919	56,29111162	71,76129525	130,9920568	73,4086281	92,96267236	7,382874563	45,32004469	24,11558361	
29,12351156	13,37754368	76,8418349	125,069686	72,14055304	123,8770599	474,9547442	2,214862369	40,78804022	20,22597335	
3,494821388	5,852675359	34,84687862	29,72967946	11,39061364	13,76411777	18,59253447	0,738287456	19,94081966	6,223376415	
5,436388825	13,37754368	82,20289315	38,95613171	37,96871212	19,66302538	13,52184325	2,953149825	11,78321162	17,11428514	
4,65976185	15,04973664	38,42091745	42,03161579	15,18748485	21,62932792	13,52184325	0	7,25120715	3,889610259	
0	2,508289439	13,40264562	12,30193633	3,796871212	8,520644333	3,380460813	0,738287456	1,812801787	0,777922052	
0,388313488	5,852675359	11,61562621	18,45290449	3,796871212	5,243473436	0	0	1,812801787	3,111688207	
0	0,83609648	16,97668446	2,050322721	1,898435606	2,621736718	0	0	3,625603575	0	
0,776626975	4,180482399	13,40264562	0	3,796871212	3,277170897	1,690230406	0	0	3,111688207	
0,776626975	0	8,041587374	1,025161361	0	1,966302538	3,380460813	0	0,906400894	0	
0	0	4,467548541	4,100645443	0	2,621736718	0	0	0	0	
										
H2										
V1	V2	V3	V4	V5	V6	V7	V8	V9	V10	V11
31,12706957	17,54431604	3,280010242	18,70287625	11,1169266	27,30390013	13,47232301	170,7071363	4,524465882	4,85590519	3,5211288
18,67624174	38,98736898	7,216022533	9,351438126	16,05778287	39,51880281	18,65398571	152,2523107	8,294854116	5,827086228	3,5211288
62,25413915	23,39242139	6,560020485	14,02715719	34,58599388	17,96309219	31,08997619	84,58461706	7,540776469	5,827086228	4,694838401
0	13,64557914	3,936012291	10,52036789	9,881712538	5,029665813	6,217995237	67,66769365	1,508155294	1,942362076	2,934274
6,225413915	4,873421122	5,248016388	5,844648829	11,1169266	7,185236875	5,181662698	23,06853193	3,016310588	1,942362076	0
6,225413915	12,67089492	1,968006145	3,506789297	4,940856269	7,903760563	10,3633254	36,90965108	0	4,85590519	0
24,90165566	21,44305294	6,560020485	8,18250836	24,70428134	10,77785531	7,254327777	58,44028088	1,508155294	7,769448304	1,7605644
28,01436262	17,54431604	11,80803687	9,351438126	33,35077981	16,52604481	7,254327777	89,19832345	2,262232941	10,68299142	8,802822001
24,90165566	16,56963182	5,904018436	15,19608695	14,82256881	11,496379	3,108997619	52,28867237	6,032621175	1,942362076	5,281693201
96,49391568	34,11394786	18,36805736	40,9125418	130,9326911	51,7337055	39,3806365	110,7289532	15,08155294	69,92503473	14,0845152
49,80331132	67,25321149	15,74404916	32,73003344	72,87762997	58,20041869	42,48963412	366,0207066	16,58970823	11,65417246	14,67137
18,67624174	55,5570008	15,74404916	39,74361204	61,76070336	25,86685275	42,48963412	149,1765065	12,81932	24,27952595	7,042257601
80,93038089	102,3418436	28,86409013	58,44648829	121,0509786	53,88927656	74,61594285	246,0643405	39,96611529	41,76078463	24,0610468
52,91601828	140,3545283	33,45610447	52,60183946	109,934052	111,3711716	68,39794761	609,0092428	33,17941647	32,04897425	42,25354561
112,0574505	71,15194839	20,3360635	46,75719063	67,9367737	52,45222919	48,70762936	222,9958086	12,06524235	61,18440539	28,1690304
233,4530218	211,5064767	83,96826221	182,3530435	240,8667431	195,438443	169,9585365	961,1888302	49,01504705	121,3976297	85,09394601
96,49391568	73,10131684	33,45610447	63,12220735	96,34669724	61,79303713	74,61594285	284,5118938	38,45795999	67,98267266	26,9953208
435,778974	144,2532652	59,69618641	143,7783612	240,8667431	163,8234008	212,4481706	421,3851832	57,30990117	307,864389	62,20660881
136,9591061	94,54436978	53,79216798	80,65615384	93,87626911	81,19317669	82,90660317	347,565881	39,21203764	91,29101757	36,3849976
161,8607618	86,74689598	35,42411062	74,81150501	118,5805505	168,8530666	84,97926825	476,7496598	27,90087294	104,8875521	46,36152921
168,0861757	159,8482128	57,07217822	91,17652173	156,8721865	189,6902535	95,34259364	779,7163791	43,73650352	67,98267266	63,96717321
87,15579481	41,91142165	22,30406965	39,74361204	102,5227676	61,79303713	46,63496428	189,1619618	18,09786353	68,9538537	15,2582248
108,9447435	138,4051599	43,95213725	101,6968896	130,9326911	150,8899744	89,1245984	859,6872898	55,80174587	64,09794851	67,48830201
199,2132453	136,4557914	45,26414135	129,751204	160,5778287	397,3435992	112,9602468	1667,085907	43,73650352	87,40629342	46,36152921
158,7480548	79,92410641	31,48809833	101,6968896	109,934052	86,2228425	115,0329119	298,3530129	59,57213411	79,63684511	19,3662084
357,9613001	189,0887396	70,19221919	220,9277257	438,5009939	142,9862138	241,4654817	287,587698	85,96485175	209,7751042	68,66201161
189,8751244	105,2658962	59,69618641	118,0619063	228,5146024	71,85236875	172,0312016	95,34993196	52,03135764	108,7722763	32,277014
37,35248349	20,46836871	16,40005121	30,39217391	30,88035168	12,93342638	24,87198095	35,37174895	6,032621175	26,22188802	17,0187892
28,01436262	14,62026337	11,15203482	18,70287625	33,35077981	13,65195006	22,79931587	41,52335747	5,278543529	24,27952595	8,802822001
40,46519045	28,26584251	17,71205531	19,87180602	28,40992355	40,95585019	40,41696904	79,97091068	6,786698822	27,19306906	11,737096
1578,142427	812,8866432	485,4415159	1060,219298	1693,478486	640,9231293	1204,218411	490,590779	314,4503788	1484,935807	301,6433672
124,5082783	71,15194839	33,45610447	94,68331103	134,6383333	67,54122663	105,705919	359,869098	22,62232941	106,8299142	26,9953208
180,5370035	84,79752753	41,32812906	95,85224079	143,2848318	66,10417925	109,8512492	87,66042132	36,19572705	102,94519	39,90612641
84,04308785	27,29115829	23,61607375	50,26397993	150,6961162	51,01518181	59,07095476	259,9054597	25,63864	39,81842256	30,5164496
121,3955713	82,84815908	14,43204507	32,73003344	55,58463302	73,28941613	76,68860793	335,262664	9,048931763	37,87606048	23,474192
180,5370035	90,64563288	27,55208604	67,79792641	127,2270489	127,1786927	209,339173	822,7776387	34,68757176	62,15558643	22,3004824
479,3568714	277,785004	103,6483237	251,3198996	235,9258868	280,9427618	373,0797142	1171,881422	157,6022282	179,668492	146,1268452
376,6375418	149,1266863	45,92014339	106,3726087	161,8130428	174,6012561	189,6488547	1185,722541	53,53951293	69,92503473	35,7981428
239,6784357	148,1520021	32,14410038	94,68331103	140,8144037	117,1193611	141,9775579	985,7952643	35,44164941	59,24204332	33,4507236
202,3259522	140,3545283	34,76810857	72,47364548	117,3453364	124,3045979	97,41525872	1050,387154	29,40902823	33,99133633	22,8873372
317,4961097	462,0003224	80,03224992	181,1841137	327,3317278	320,4615646	257,0104698	1536,364226	78,42407528	67,01149162	78,05168841
71,59226002	193,9621607	32,80010242	88,8386622	112,4044801	163,1048771	161,6678762	672,0632301	24,88456235	22,33716387	38,73241681
99,60662264	124,7595807	26,89608399	51,43290969	82,7593425	97,00069781	69,43428015	489,0528768	9,80300941	19,42362076	18,1924988
133,8463992	138,4051599	40,01612496	75,98043477	88,93541284	102,7488873	116,0692444	661,2979152	51,27727999	43,70314671	29,34274
112,0574505	86,74689598	25,58407989	61,95327758	64,2311315	54,60780025	136,7958952	193,7756682	57,30990117	39,81842256	15,8450796
80,93038089	57,50636925	20,99206555	40,9125418	80,28891437	34,489137	58,03462222	186,0861575	21,86825176	67,01149162	15,2582248
96,49391568	162,7722655	28,20808809	67,79792641	109,934052	270,1649065	76,68860793	2177,669414	31,67126117	47,58787086	31,6901592
62,25413915	73,10131684	16,40005121	43,25040133	93,87626911	81,19317669	55,96195714	521,3488215	30,16310588	29,13543114	18,7793536
71,59226002	55,5570008	12,46403892	28,05431438	53,11420489	44,54846863	35,23530635	250,6780469	13,57339764	51,47259501	34,6244332
46,69060436	46,78484278	24,27207579	49,09505016	54,34941896	76,16351088	36,27163889	530,5762343	18,09786353	32,04897425	41,07983601
12,45082783	44,83547433	9,184028679	37,4057525	70,40720183	38,80027913	21,76298333	219,9200044	8,294854116	28,1642501	23,474192
161,8607618	69,20257994	28,86409013	58,44648829	161,8130428	104,9044584	75,65227539	316,8078384	25,63864	37,87606048	20,539918
21,7889487	72,12663261	9,184028679	25,71645485	55,58463302	144,4232612	24,87198095	1061,152469	17,34378588	9,71181038	15,2582248
96,49391568	68,22789571	21,6480676	72,47364548	101,2875535	183,942064	49,7439619	1101,137924	41,47427058	71,86739681	24,0610468
108,9447435	77,97473796	20,99206555	92,34545149	107,4636238	68,978274	62,17995237	306,0425236	61,83436705	78,66566407	18,1924988
385,9756627	276,8103198	124,6403892	251,3198996	374,2698624	176,0383034	320,2267547	479,8254641	237,5344588	195,2073886	105,633864
221,002194	199,810266	70,19221919	205,7316388	197,6342508	191,1273009	232,1384889	1094,986315	176,4541694	135,9653453	89,20192961
71,59226002	38,98736898	16,40005121	38,57468227	56,81984709	52,45222919	45,59863174	196,8514724	24,88456235	52,44377605	25,2347564
43,5778974	42,88610588	7,872024582	24,54752508	67,9367737	22,27423431	32,12630873	46,13706385	21,11417411	37,87606048	13,4976604
74,70496698	57,50636925	10,49603278	44,4193311	93,87626911	42,39289756	37,30797142	116,8805618	18,85194117	42,73196567	21,1267728
87,15579481	45,81015855	13,77604302	32,73003344	100,0523394	41,67437388	59,07095476	124,5700724	34,68757176	68,9538537	18,1924988
130,7336922	197,8608976	44,6081393	58,44648829	121,0509786	88,37841356	198,9758476	613,6229492	36,9498047	17,48125868	34,0375784
31,12706957	12,67089492	5,248016388	7,013578595	14,82256881	8,62228425	11,39965794	67,66769365	1,508155294	16,51007765	3,5211288
46,69060436	20,46836871	5,248016388	18,70287625	14,82256881	10,05933163	24,87198095	86,12251919	18,85194117	18,45243972	3,5211288
24,90165566	27,29115829	7,216022533	21,04073578	24,70428134	51,7337055	17,61765317	281,4360895	3,016310588	11,65417246	10,5633864
9,338120872	6,822789571	3,280010242	10,52036789	11,1169266	31,61504225	7,254327777	119,956366	2,262232941	5,827086228	0,5868548
0	4,873421122	0,656002048	1,168929766	7,411284403	2,155571063	1,03633254	16,91692341	0	5,827086228	2,934274
0	0,974684224	0	4,675719063	4,940856269	2,155571063	5,181662698	9,22741277	1,508155294	6,798267266	0,5868548
6,225413915	0,974684224	0	2,337859532	6,176070336	0	0	1,537902128	0,754077647	1,942362076	0
0	2,924052673	0	0	0	0	0	1,537902128	0,754077647	3,884724152	0
3,112706957	3,898736898	0	0	4,940856269	0	0	0	0	0	0
